id,video,emotion,path,emotion_fixed,emotion_fixed_label,transcript
11,https://www.instagram.com/reel/DMm5ofzxt1D/?igsh=OGd4eXA1MGJlaWV1,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[11]DMm5ofzxt1D.mp4,Proud,0,gua ada 200 ribu nggak ada lah 200000 nih nah dengan 200000 lu bisa ganti kampas rem mobil dengan bendik heavy duty oke iya gua nih bunyi bunyi diinjak dalam harganya lebih terjangkau oke pemakaiannya bisa lebih panjang lebih panjang ini harga berapa 200000 200000 gampang gampang semuanya ada tokopedia lazada shopee ada semua oke beli di situ aja udah sekarang buka hp bandit xenia xenia oh ada keluar kan pence lumayan untuk 1 orang pertama yang beli kampas rem bendix di event gas ini kan bisa dapetin voucher voucher berapa gratis dan jumlahnya ada 100 lebih di seluruh indonesia lumayan tuh biaya pemasangan jadi ke cover tuh pak iya jadi belinya online gratis mobilnya kita main game dulu main game kalian juga bisa lakuin activity yang menarik di sini jadi kalau kalian ke gias 2025 jangan lupa mampir ke boatnya bendix yang ada di giias lokasinya di privation hotel 1 dan ini cuma berlaku sampai dia saja jadi jangan sampai ketinggalan ya ya oke sip hati hati ya jangan lupa ganti kampas rem mobil kalian dengan bendix pesawat hancur untuk mobil anda lah 200 ribu kan di bawah lagi
12,http://instagram.com/reel/DMmKMrNxr50/?igsh=MWgzOHlpNnd0M3VmNw%3D%3D,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[12]DMmKMrNxr50.mp4,Trust,1,pengen punya mobil listrik tapi nggak mau ngecas ngecas pas lagi keluar kota nah ini dia jawabannya 8 artis super hybrid system dia adalah suv yang besar mewah nyaman plat budinya uh tebel kabinnya juga numero uno nah jadi pertanyaannya habis jadi ini pasti lemot dong nggak 100 ya tuntas dalam waktu 54 detik saja wow kenceng banget kalau misalkan kita cas dia bisa jalan 200 km tanpa menggunakan bensin sama sekali hanya baterai aja jadi buat dalam kotak dia kayak mobil listrik tapi kalau misalkan kita tiba tiba mendadak ada urusan keluar kota atau kita misalkan aduh lupa semalam nggak ngecas gak bisa jalan dong dia bisa diisi bensin dan kalau misalkan bensinnya full dan baterainya full itu bisa sampai 1300 kilo sekali penuh nah kenapa bisa gitu karena dia punya mesin hybrid yang irit dia ada satu mesin bensin dan ada 3 motor listriknya digas ini juga ditampilin yang udah dimodifikasi tuh lihat dia pakai ban extreme depannya dikasih besi lagi sama lampu terus di atasnya dikasih roofrack sama ada roofbox nya keren banget kan tapi ini nggak cuma sekedar cosplay karena dia bisa off road beneran dia punya penggerak oil drive dengan sistem hardisk yang didesain sama jaguar land rover terus nggak cuma itu doang dia juga punya drive mode yang banyak plus suspensinya nyaman sekali karena dia pakai suspensi cbc magnetic suspension top kan dan kalau misalkan kalian yang full listrik dia juga punya jack kunci 5 dan bisa dipesan dari sekarang dia nggak cuma ganteng tapi tenaganya besar kayak j8 engine powernya 142 ps motor powernya 203 ps dan torsi engine nya 215 nm karena pakai turbo dan motor listriknya punya torsi 310 nm cuma itu harganya juga lebih terjangkau j8 harganya 850 juta kalau yang ini harganya 4999 aman nggak ya kalau kita ke banjir banjiran kena air ada apaan dong tentu saja jadi buat teman teman bisa langsung aja ke mall
13,https://www.instagram.com/reel/DMkLaw4Rqt5/?igsh=MWNhMnR0aHp2cnc2ZQ%3D%3D,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[13]DMkLaw4Rqt5.mp4,Trust,1,ada motor buat orang ganteng oh jadi pernah lihat nih gua ganteng banget kan ini yang adventure series jadi dia putih ya kan retro iyalah your way baru launching hari ini di mana dia punya 9 pilihan warna dan warnanya terinspirasi dari supercar warna begini metalik ya majestic failed metalik dan kawan kawannya coba duduk pak kayaknya duduk dong mau dibeliin gua nih aduh cakep nih cocok ini buat bapak ganteng gue bilang ini motor cocok buat orang ganteng oh ya saya nggak ganteng soalnya gua punya iya sama kalau teman teman di giias beli skema di bisa dapat 2 tahun free service jadi 2 tahun udah tinggal isi bensin doang enak banget deh freezer sparepart lagi weh mantap juga gratis jadi buat teman teman bisa langsung ke giias langsung ke hole 11 udah
14,https://www.instagram.com/reel/DMjo8jKRvlV/?igsh=MWp1cHZ2dXd5aTNhaw%3D%3D,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[14]DMjo8jKRvlV.mp4,Trust,1,lu tahu b white atau harganya berapa nggak tahulah murah ini start dari 195 juta sampai 235 juta luar biasa ya murah katanya pala dan ini mobil listrik yang kecil tapi pintunya lengkap pak iya dibawah 200 juta udah dapat 300 kilo tapi ada yang lebih keren lagi tahu nggak apa tuh harganya lebih murah kalau kita beli langsung dapat kaca film solar gard masa enggak dapat dipercaya jadi enak banget tapi ya enggak cuma di widi apa dong masa ada lagi masih banyak lagi gitu mitsubishi invers nissan juga udah adem keren tapi kalau misalkan kaca film kalian belum pakai solar guard di gis ada permohonan menarik nah udah sampai kita dibuka yang ada di private hole 9b ini kita bisa langsung ngetes seberapa adem kaca film solar gard kalian juga bisa lihat langsung kaca filmnya seperti apa dan di sini ada tumblr dari kok cycle jadi kalau kalian beli pv solar gard langsung dapat ini gratis dan solar guard juga sudah tersebar di 76 kota di seluruh indonesia dan kita juga bisa tes seberapa kuat pipis solar guard dan kemampuan selfie link nya nah keluar guard berani bikin pengetesan life seperti ini karena saint gobain sudah berusia lebih dari 360 tahun dan solar sendiri di indonesia sudah 30 tahun lebih nah buat teman teman yang mau pasang kaca film solar gard dan tipe keluarga kalau kalian transaksi selama giaz 2025 ini kalian bisa dapetin diskon vpf sampai dengan 10 juta rupiah dan untuk kaca film sampai dengan 50 diskonnya gas langsung ke diaz ke boot nya solar gard
15,https://www.instagram.com/reel/DMXQuTKRfmV/?igsh=MXRqbjN1ZXhkenpxMg%3D%3D,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[15]DMXQuTKRfmV.mp4,Surprise,3,
16,https://www.instagram.com/reel/DMRqecSRm7M/?igsh=MWd0ejliMHhzZjhleg%3D%3D,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[16]DMRqecSRm7M.mp4,Surprise,3,misteri box yang kemarin dikelilingi indonesia akhirnya dibuka ini dia isinya mitsubishi destinator ini punya dimensi yang besar panjangnya 4680 mm lebarnya 1845 mm dan grand cleanser 244 mm udah kayak gangsing pajero sport tinggi banget masuk ke dalam interiornya kita akan disambut dengan jok yang udah kulit dengan electric seat di atas kita dapat panoramic sunroof yang gede dan bisa dibuka terus setirnya dia sudah field dan teleskopik dengan lingkar berbahan kulit yang keren nah terus kalau kita lihat di sini adanya sudah ada terus pencet sini buat kamera 36 sih seperti ini ya speedometer sudah digital dan kalau kita lihat lagi dia sudah pakai wireless apakah dan android auto sodium nya juga dia sudah pakai audio dari yamaha di sini dan ac nya pakai dual zone kiri kanan bisa beda nah transmisinya sendiri dia pakai cvt ada poster stop engine button teh mode sama electronic parking brake terus kalau kita buka di sini ada storage yang gede dan kalau di sini kita buka sudah soft opening ukurannya juga sangat besar sekarang kita lihat bagian belakangnya yuk baris keduanya dia lega kanan kirinya lebar kita bisa jadikan yang baku tengah ini jadi armrest terus kalau mau atur ac ada di sini ventilasi ac nya ada di bagian samping bahkan sampai ke baris 3 itu ac nya ada di atas blower nya terus kita juga dapat meja buat makan dan kalau misalkan kita ngerasa belakangnya harus dapat lightroom lebih tinggal di majuin aja jaraknya juga jauh sliding nya yuk sekarang kita ke belakang masuk ke akses belakang juga gampang karena sudah pakai one touch tumble dan di belakang sini kalau misalkan tengahnya kita majuin dapat lightroom yang lega terus kalau kita merasa kurang nyaman tinggal di mundurin lagi aja kita bisa duduk lebih rendah dan baris ketiga enggak jadi anak tiri kenapa karena kita dapat ac di bagian terus sebelah kanan ada cup holder sama tempat buat naro hp di sini kalau mau ngecas juga ada usbe usb c dan kalau kita mau bagasi lebih lega tinggal dilipat rata lantai aja kalau terasa masih kurang tenang kita masih dapat storage di bawah sini yang cukup besar dan dia sudah pakai power back door sama kalau misalkan bagi kita bocor tenang aja dia masih dikasih ban serep di bagian bawah sini itu dia mitsubishi destinator gimana menurut kalian coba komen di bawah dan buat teman teman yang mau test drive langsung aja ke senayan park sampai tanggal 20 juli ini terus di giias nanti akan diumumkan berapa harganya plus kalian bisa test drive di sana kira kira berapa ya harganya ya
17,https://www.instagram.com/reel/DMHyhTJRej0/?igsh=MWxoeTdpaTdsMnIxcQ%3D%3D,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[17]DMHyhTJRej0.mp4,Surprise,3,box besar yang diangkut pakai helikopter nyampe di gbk sekarang ada di sarinah thamrin dan di dalamnya ini ada mobil baru yang akan di launching mitsubishi katanya di dalam kotak ini ada mobil terbaru dari mitsubishi mesinnya turbo 7 penumpang lega dan ada selengkap yuk pokoknya kalau kata mitsubishi mah mereka lagi nyiapin mobil baru yang lebih nyaman lebih lega dan lebih cocok buat keluarga kira kira tahu nggak mobil apaan coba komen di bawah yang benar kirimin saya pulsa atau kalian pengen dapetin hadiah beneran langsung aja ke sini ikutan foto han challenge dengan foto di depan box gede ini siapa tahu kalian dapat hadiah beneran terus jangan lupa pantengin terus sosial media mitsubishi karena tanggal 17 nanti kita akan nonton bareng bareng world premiere nya mobil yang ada di box ini nah kira kira apa kita tunggu jawaban di sana
18,https://www.instagram.com/reel/DL1oBjdRc3-/?igsh=Ynp1NnIxcHN3cm9t,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[18]DL1oBjdRc3-.mp4,Sadness,5,selesai juga untuk di asean dan mobilnya akan kita tinggal karena nanti setelah gas kita akan balik lagi kemudian kita berangkat lagi menuju cina nah semua barang di mobil ini kita tinggal ya termasuk tolkit ini ini sangat kepakai sekali ya terutama yang ini automatic tripartit ya jadi dia itu bisa menambal ban dengan instan ya jadi ada cairannya tapi yang paling kepakai ininya karena beberapa kali di port lang kita kekurangan angin kemudian di thailand kita kekurangan angin lagi jadi ini kepakai buat ngisi angin ya kemudian lagi bahan bakar ternyata enggak kepakai karena kita menemukan banyak pom bensin di sepanjang asean dari malaysia thailand kamboja sampai ada masalah nah terus ini kita pakai buat jaga jaga kalau misalkan kita harus ganti ban jadi kalau misalkan yang pecah kita mesti ganti ban serep mesti buka buka baut gitu kan lebih cepat buka laknat pakai ini impact kunci kunci saya juga kepakai buat ngencengin part part kayak misalkan bemper bawah sama reflek kita jadi sepanjang perjalanan ini mobil bergetar jaran goyang itu biasanya baut suka agak kendur makan dan kita pastikan semua kerja kita selamat jadi topik tinggal di sini dan kita akan balik ke indonesia pokoknya kalau urusan powerful dan untuk power tools nya kalau misalkan rusak spare partnya tersedia dan service center nya ada di mana mana
19,https://www.instagram.com/reel/DLuZNKOzFQ_/?igsh=M284bXZ6a3ppZHF5,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[19]DLuZNKOzFQ_.mp4,Trust,1,jadi di perjalanan one million journey edisi tour the asean ini kita melewati thailand dan kita mampir ke pabrik furukawa bakery untuk silaturahmi dan sekalian ganti aki di salah satu mobil kita ini di thailand kita bertemu dengan kawah murahan selaku deputy managing director furukawa thailand nah jadi kita udah bersama mr kawasan di sini juga kita diajak untuk melihat bagaimana furukawa battery dibuat dari pabriknya langsung meskipun nggak bisa direkam kita bisa lihat langsung bagaimana furukawa battery itu dibuat dengan standar yang tinggi jadi tadi kita baru masuk ke dalam pabriknya kita melihat proses bagaimana sebuah nah setelah silaturahmi komunikasi sampai ganti aki mobil kita akhirnya kita berpamitan untuk kembali melanjutkan perjalanan tour de asean rasanya tenang sekali ya kalau kita perjalanan jauh menggunakan aki yang sudah dipercaya lebih dari tahun dan bisa punya pabrik di jepang thailand dan indonesia itu dikarenakan furukawa battery itu konsisten bangun kualitas bukan hanya jual produk makanya bisa bertubuh besar seperti sekarang
20,https://www.instagram.com/reel/DLn8SMvyPca/?igsh=Z2tndjRmM2E4emhm,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[20]DLn8SMvyPca.mp4,Surprise,3,kami ditahan oleh polisi di daerah kamboja ya semua tuh bermula pas kita lagi arah mau salat jumat ya di sini dan kemudian pas perjalanan ada razia lucunya adalah mobil lain semua lewat jadi mobil kami dipanggil untuk berhenti kemudian ditanya seperti hal biasa ya dia akan minta namanya sim pas kita datang dari kamboja kami itu sudah punya sim yang diberikan dari pihak border ya ada mukanya ada foto mobilnya dan dia bilang no no no kamboja license dia butuh sim kamboja kamboja tapi kenapa lu tanya oke kalau sim kamu aja nggak ada sim internasional ada boleh enggak oh yes yes ini yang kita butuhkan memang dapat isu bahwa memang polisi di sini itu memang suka banget ya untuk ya ganggu lah istilahnya kenapa kami bilang begitu karena pada akhirnya setelah ngobrol panjang lebar kan nggak ada kesalahannya kita versi nasional tapi memang bisa nggak 100 kambodia akhirnya mintalah 300 dolar mahal banget dong itu kan lumayan ya untuk harga segitu aja kita minta nego dengan orang lokal ya dapatlah harga di 50 dolar dan itu pun tidak selesai yang bisa kasih duit itupun minta lagi dengan uang rokok ya sekitar 4000 real ya kalau enggak salah ya uang lokal di sini dan kemudian belum selesai ke sana di dalam sisi sisi itu aku lagi telepon saja telepon orang lokal buat minta datang ya itu disuruh no foto no foto aku telepon dia bilang sini hp nya dia ambil hp dia buka galeri bukti kalau kamu enggak foto mereka dan mereka tuh pas ada tim kita datang juga mereka tuh mati matian pokok nggak boleh ada foto sama sekali kan menceritakan ya kalau memang itu raji yang legal kenapa harus takut difoto so ya itulah kisah kita di kamboja untungnya kita semua bisa kembali dengan selamat ya kamboja sungguh penuh kesan kita lanjut lagi menuju ke border berikutnya
